timestamp_utc,source,open,high,low,close,volume,taker_buy_vol,cvd,funding_rate,oi,oi_value,toptrader_ls_acct,toptrader_ls_pos,global_ls_acct,taker_ls_ratio,ep,vp,prof,unprof,vu,rekt,apex,whale,large,medium,small,ep_profPct,vu_profPct,ep_btc,vp_btc,prof_btc,unprof_btc,vu_btc,rekt_btc,apex_btc,whale_btc,large_btc,medium_btc,small_btc,ep_sn,ep_btc_sn,ep_ln,ep_btc_ln,tz,er,ecc,ecc_d1,ecc_d3,rv24,rv96,rv_ts,ma200,ma200_slope,adx,plus_di,minus_di,regime,vp_poc,vp_vah,vp_val,vp_delta,vp_poc_delta,vp_pos,vp_poc_dist,vp96_poc,vp96_vah,vp96_val,vp96_delta,vp96_poc_delta,vp96_pos,vp96_poc_dist,spot_close,basis,basis_pct,cvd_spot,cvd_spot_d,cvd_perp_d,cvd_div
2026-02-06 00:00,hourly,62868.1,63812.5,59800.0,63460.4,94089.579,44292.351,-91885.86,-1.597e-05,89844.0150000000000000,5731185056.7983390000000000,3.28620761,1.71569100,2.45127566,1.37478000,30.42,46.55,48.3,80.84,82.8,89.45,,61.09,,,,,,34.59,57.83,44.9,87.11,89.55,85.08,,64.94,,,,804264554.0,312231727.0,351583767.0,165089477.0,-2.31,0.567,standaside,5.17,,108.58,91.46,1.187,78850.496000,-0.030737,62.465187,5.032907,39.512966,DOWN,67175.0,72250.0,65350.0,-25871.7,-357.0,below_val,-5.853,76775.0,79150.0,69950.0,-35507.1,-47.0,below_val,-20.981,63509.4,-49.0,-0.0772,-30136.55,-679.94,-5504.88,-4824.94
2026-02-06 01:00,hourly,63460.4,65741.4,63458.1,65666.0,39678.824,21118.222,-89328.24,-1.597e-05,88331.7230000000000000,5775134608.6901930000000000,3.25122407,1.69826600,2.49084298,1.21088000,23.29,47.57,52.22,82.41,80.27,89.48,,60.61,,,,,,26.23,63.21,54.14,86.91,86.06,81.12,,65.82,,,,883446708.0,352459220.0,268164947.0,125289902.0,-2.24,0.167,watch,-10.75,,132.65,97.81,1.356,78728.111500,-0.031341,61.503689,12.288108,35.904533,DOWN,67175.0,72250.0,64025.0,-31375.6,-357.0,in_va,-2.298,76775.0,79150.0,68525.0,-40480.6,-47.0,below_val,-16.917,65715.0,-49.0,-0.0746,-29320.24,816.31,2557.62,1741.31
2026-02-06 02:00,hourly,65666.0,65969.5,64124.9,64955.6,28572.122,14094.957,-89710.45,-1.597e-05,86935.0860000000000000,5638410077.5227920000000000,2.84395793,1.61456700,2.40633684,1.05464600,24.05,46.53,54.42,82.62,81.12,89.94,,57.81,,,,,,26.78,61.49,57.31,85.53,86.49,81.87,,62.64,,,,916932200.0,375439107.0,290347552.0,137347606.0,-1.7,0.312,watch,-9.76,,132.08,97.55,1.354,78605.384500,-0.031849,60.398226,12.293828,33.261825,DOWN,64150.0,69375.0,60200.0,-28158.4,3196.8,in_va,1.24,64150.0,75300.0,60200.0,-37572.1,3196.8,in_va,1.24,64990.1,-34.5,-0.0531,-29609.14,-288.89,-382.21,-93.32
2026-02-06 03:00,hourly,64955.6,65126.9,63702.3,64138.1,14629.783,6780.578,-90779.07,-1.597e-05,86502.8850000000000000,5530008334.0110000000000000,2.73122398,1.60682600,2.27174694,0.72120700,24.49,46.04,55.28,83.17,81.21,91.17,,61.34,,,,,,27.15,57.35,60.76,86.57,90.36,86.07,,65.91,,,,888987598.0,353997047.0,288335009.0,131905603.0,-1.9,0.217,watch,-7.44,,133.1,98.11,1.357,78479.257000,-0.032379,59.519514,11.584646,33.054308,DOWN,64150.0,68500.0,60200.0,-25085.7,3196.8,in_va,-0.019,64150.0,75225.0,60200.0,-37776.9,3196.8,in_va,-0.019,64168.3,-30.2,-0.0471,-29972.81,-363.67,-1068.62,-704.95
2026-02-06 04:00,hourly,64138.1,64974.8,63924.7,64865.1,9945.249,5170.841,-90382.64,-1.597e-05,86586.3540000000000000,5613938823.8502000000000000,2.70230848,1.59036400,2.26585165,0.94733300,28.02,45.72,54.74,81.85,80.7,89.01,,56.83,,,,,,27.35,56.86,61.56,84.5,89.59,80.75,,58.4,,,,863105168.0,350638375.0,335948139.0,132025813.0,-1.66,0.147,watch,1.12,,136.4,98.84,1.38,78358.083000,-0.032771,58.703566,11.077386,31.606950,DOWN,64150.0,68175.0,60200.0,-25449.9,3223.4,in_va,1.102,64150.0,75100.0,60200.0,-36472.0,3223.4,in_va,1.102,64905.8,-40.7,-0.0627,-30052.21,-79.41,396.43,475.84
2026-02-06 05:00,hourly,64865.1,66783.0,64767.3,66365.3,19082.992,10574.473,-88316.69,-1.597e-05,87143.7750000000000000,5818668286.1475000000000000,2.82489623,1.55828100,2.43974559,1.55584500,28.66,46.42,54.95,78.68,80.48,88.89,,57.13,,,,,,27.92,59.26,65.26,84.68,86.02,78.75,,53.47,,,,852491941.0,345009601.0,342500235.0,133659481.0,-1.64,0.109,watch,1.14,,145.55,101.5,1.434,78243.063000,-0.033096,56.255208,17.603806,28.983469,DOWN,64150.0,67950.0,60200.0,-24230.3,3223.4,in_va,3.338,64150.0,75050.0,60200.0,-36433.2,3223.4,in_va,3.338,66408.1,-42.8,-0.0644,-29419.85,632.36,2065.95,1433.59
2026-02-06 06:00,hourly,66365.3,66753.7,64805.3,64947.6,23433.626,10487.535,-90775.24,-1.597e-05,86291.0320000000000000,5621951729.9436010000000000,2.77605622,1.51095500,2.35408040,1.64512800,28.49,46.95,56.2,82.8,76.93,89.43,,55.74,,,,,,28.01,59.36,66.83,86.43,80.13,80.59,,52.42,,,,865967296.0,351263607.0,344987171.0,136680041.0,-1.47,0.117,watch,0.86,,149.45,102.24,1.462,78121.065500,-0.033511,53.981732,16.203742,26.678360,DOWN,64150.0,67625.0,60200.0,-17689.6,3223.4,in_va,1.228,64150.0,74925.0,60200.0,-33118.6,3223.4,in_va,1.228,64988.3,-40.7,-0.0626,-29672.14,-252.29,-2458.55,-2206.26
2026-02-06 07:00,hourly,64947.6,65509.6,64590.1,64811.2,17636.101,9203.506,-90004.33,-1.597e-05,86331.6630000000000000,5593782405.5883000000000000,2.80163113,1.44000000,2.38566992,1.10514200,27.65,46.93,55.76,83.06,77.56,88.83,,56.55,,,,,,26.59,59.37,67.92,88.4,80.07,77.57,,53.06,,,,883811384.0,368699536.0,337727382.0,133551546.0,-1.35,0.165,watch,-0.76,,149.47,102.2,1.463,77998.813000,-0.033919,51.987162,15.574228,26.551152,DOWN,64150.0,67450.0,60200.0,-20065.1,3223.4,in_va,1.02,64150.0,74825.0,60200.0,-36379.3,3223.4,in_va,1.02,64856.0,-44.8,-0.0691,-28878.93,793.2,770.91,-22.29
2026-02-06 08:00,hourly,64811.2,65168.9,64438.9,64850.1,13883.424,6244.083,-91399.59,-0.00013688,85576.8260000000000000,5559672532.7274560000000000,2.72177003,1.44661300,2.30851220,1.47583300,26.92,47.65,55.22,81.59,77.49,88.61,,57.34,,,,,,25.85,60.56,64.3,85.99,79.53,76.78,,53.61,,,,891888110.0,381314142.0,328580212.0,132963145.0,-1.31,0.106,watch,-2.07,,148.88,102.13,1.458,77877.503500,-0.034321,50.219932,15.073546,26.363445,DOWN,64150.0,67350.0,60200.0,-19831.8,3223.4,in_va,1.08,64150.0,74675.0,60200.0,-36145.4,3223.4,in_va,1.08,64895.1,-45.0,-0.0693,-28699.52,179.42,-1395.26,-1574.68
2026-02-06 09:00,hourly,64850.2,66119.2,64716.6,65757.9,15267.607,7629.366,-91408.46,-0.00013688,86177.3950000000000000,5686406791.3355000000000000,2.69042853,1.43194500,2.30429722,1.04524600,27.03,47.77,54.36,81.97,75.01,86.63,,55.82,,,,,,25.89,59.46,63.44,86.0,78.35,70.01,,51.75,,,,879857715.0,380367356.0,325996500.0,132850527.0,-1.38,0.319,watch,-2.12,,151.31,102.52,1.476,77763.484500,-0.034667,47.687341,18.359195,24.719133,DOWN,64150.0,67175.0,60200.0,-20894.3,3223.4,in_va,2.445,64150.0,74575.0,60200.0,-37666.7,3223.4,in_va,2.445,65799.6,-41.7,-0.0634,-28122.88,576.64,-8.87,-585.51
2026-02-06 10:00,hourly,65757.9,66198.7,65500.0,65929.4,11219.667,4837.085,-92953.96,-0.00013688,86961.2080000000000000,5733397353.8627910000000000,2.56676220,1.46248800,2.18310249,0.41911000,27.33,48.21,55.01,82.09,76.6,89.64,,59.34,,,,,,26.14,60.27,62.55,85.15,78.37,77.55,,55.84,,,,884023449.0,379315691.0,332495365.0,134262505.0,-1.26,0.286,watch,-0.45,,151.16,102.6,1.473,77653.842000,-0.034925,45.263837,18.133177,23.918814,DOWN,64150.0,67125.0,60200.0,-21121.7,3223.4,in_va,2.699,64150.0,74425.0,60200.0,-39233.7,3223.4,in_va,2.699,65967.5,-38.1,-0.0578,-28149.85,-26.97,-1545.5,-1518.53
2026-02-06 11:00,hourly,65929.5,66773.4,65732.1,66586.1,13740.05,8439.07,-89815.87,-0.00013688,86403.7190000000000000,5744930573.7982435000000000,2.56630192,1.40381100,2.19190408,1.62689800,27.27,48.38,54.24,82.94,76.98,88.67,,54.84,,,,,,26.09,60.37,62.07,86.05,79.06,74.96,,49.6,,,,893895884.0,381360179.0,335098319.0,134648934.0,-1.14,0.13,watch,0.24,,152.81,103.09,1.482,77546.756500,-0.035128,42.494664,19.963698,22.737300,DOWN,64150.0,67025.0,60200.0,-21850.6,3223.4,in_va,3.659,64150.0,74300.0,60200.0,-41436.9,3223.4,in_va,3.659,66631.3,-45.2,-0.0678,-27710.98,438.87,3138.09,2699.22
2026-02-06 12:00,hourly,66586.1,66588.0,66072.0,66522.6,9918.345,5031.695,-89670.83,-0.00013688,87152.9850000000000000,5780709334.9755000000000000,2.45085856,1.41033000,2.07477862,1.20837400,27.64,48.39,55.05,81.95,76.72,88.73,,53.73,,,,,,27.16,60.54,63.0,85.96,77.38,74.72,,48.96,,,,894242126.0,380505848.0,341582377.0,141895035.0,-1.05,0.243,watch,1.27,,151.89,103.0,1.475,77438.020000,-0.035316,39.923288,19.450956,22.153322,DOWN,64150.0,66925.0,60600.0,-15976.8,3223.4,in_va,3.567,64150.0,74175.0,60200.0,-38235.1,3223.4,in_va,3.567,66557.9,-35.3,-0.053,-27629.74,81.24,145.04,63.8
2026-02-06 13:00,hourly,66522.7,67661.8,66440.8,67274.9,24032.659,13430.564,-86842.36,-0.00013688,86332.0360000000000000,5824365088.6747990000000000,2.61325480,1.40268500,2.27862206,1.57385600,29.09,50.15,60.12,76.21,74.53,88.31,,53.32,,,,,,29.77,56.73,68.17,83.96,76.83,74.55,,48.75,,,,896079927.0,378427580.0,367534790.0,160416705.0,-0.82,0.492,watch,3.63,,153.82,103.64,1.484,77333.648000,-0.035451,37.532163,23.658452,20.792460,DOWN,64150.0,66925.0,61525.0,-14371.4,3223.4,above_vah,4.645,64150.0,74100.0,60200.0,-38616.9,3223.4,in_va,4.645,67316.8,-41.9,-0.0622,-27700.2,-70.46,2828.47,2898.93
2026-02-06 14:00,hourly,67274.9,68588.0,66539.3,68149.1,39719.043,19898.351,-86764.7,-0.00013688,87051.1740000000000000,5941694089.9199270000000000,2.50143797,1.32272200,2.19887949,0.98244000,29.09,51.59,55.78,76.68,76.03,88.46,,54.01,,,,,,29.26,60.48,56.19,85.22,79.07,77.2,,49.74,,,,909603099.0,382870985.0,373183482.0,158391059.0,-0.65,0.504,watch,3.17,,156.11,104.51,1.494,77232.988000,-0.035509,35.989696,25.811581,18.715087,DOWN,64150.0,67300.0,62950.0,-12235.7,3223.4,above_vah,5.868,64150.0,74000.0,60200.0,-36366.8,3223.4,in_va,5.868,68194.9,-45.8,-0.0672,-27534.65,165.55,77.66,-87.89
2026-02-06 15:00,hourly,68149.1,69157.9,67715.0,68577.5,32017.004,16748.365,-85284.97,-0.00013688,87553.9580000000000000,5987009691.2064000000000000,2.46520074,1.25272000,2.18232628,0.55719300,27.9,49.1,49.54,75.09,75.14,90.15,,55.46,,,,,,26.6,55.54,43.43,84.05,75.46,85.89,,53.58,,,,922604740.0,379255828.0,356975638.0,137427952.0,-0.66,0.406,watch,-0.56,,146.79,103.88,1.413,77134.321000,-0.035436,34.935599,26.775590,17.396770,DOWN,64150.0,67300.0,62975.0,-13976.6,3223.4,above_vah,6.456,64150.0,73750.0,60200.0,-35625.0,3223.4,in_va,6.456,68626.0,-48.5,-0.0707,-26238.87,1295.78,1479.73,183.95
2026-02-06 16:00,hourly,68577.5,70188.8,68348.0,69896.0,35363.519,18827.57,-82993.35,-0.00013478,88093.4990000000000000,6181018691.8857000000000000,2.46025605,1.28101500,2.21200496,1.33884900,28.13,48.97,46.52,75.29,76.11,88.45,,55.63,,,,,,25.61,55.44,40.04,82.64,77.03,77.11,,53.18,,,,923778323.0,384327791.0,361607837.0,132320523.0,-0.6,0.925,watch,-4.16,,149.46,105.7,1.414,77043.660500,-0.035325,34.571685,29.354591,15.861686,DOWN,64150.0,66875.0,62650.0,-7821.7,3223.4,above_vah,8.221,64150.0,73550.0,60200.0,-34790.1,3223.4,in_va,8.221,69954.0,-58.0,-0.0829,-24185.85,2053.02,2291.62,238.6
2026-02-06 17:00,hourly,69896.0,71451.6,69536.0,70707.3,33804.794,18987.777,-78822.59,-0.00013478,86738.9550000000000000,6127293715.8595330000000000,2.31562681,1.28844300,2.10376024,0.91110000,27.21,47.88,54.77,75.52,70.32,87.35,,52.0,,,,,,21.94,53.25,60.49,81.9,63.1,74.06,,41.03,,,,947439972.0,414045190.0,354081281.0,116343795.0,-0.46,0.979,watch,-7.32,,135.94,106.26,1.279,76957.941500,-0.034986,34.865227,32.645273,14.434297,DOWN,64150.0,66875.0,62650.0,-6716.3,3223.4,above_vah,9.274,64150.0,73450.0,60200.0,-32397.3,3223.4,in_va,9.274,70753.5,-46.2,-0.0653,-23616.42,569.43,4170.76,3601.33
2026-02-06 18:00,hourly,70707.3,70772.1,69301.8,69728.7,26679.981,12163.199,-81176.17,-0.00013478,85225.8050000000000000,5961495020.4685760000000000,2.13651298,1.29490300,1.90214268,0.64021100,28.87,45.34,53.12,76.3,73.58,81.28,,59.79,,,,,,24.46,47.07,56.33,83.77,74.18,58.06,,59.46,,,,865000691.0,362089148.0,351029522.0,117231901.0,-1.08,0.701,watch,-2.14,,139.65,106.9,1.306,76866.984500,-0.034731,34.894625,30.385111,14.537762,DOWN,64150.0,66875.0,62350.0,686.2,3223.4,above_vah,8.001,64150.0,73325.0,60200.0,-28139.2,3223.4,in_va,8.001,69776.7,-48.0,-0.0688,-23579.41,37.01,-2353.58,-2390.59
2026-02-06 19:00,hourly,69728.7,70927.8,69608.0,70675.5,12127.002,6546.826,-80209.52,-0.00013478,84881.2330000000000000,6003496823.8706000000000000,2.16201264,1.28161300,1.94852317,1.34238600,29.44,45.86,53.52,73.01,73.92,79.12,,54.9,,,,,,26.15,47.46,57.88,80.21,77.04,47.68,,47.25,,,,845946558.0,349193296.0,352943349.0,123678506.0,-1.19,0.702,watch,0.54,,136.24,107.8,1.264,76781.386000,-0.034302,35.001774,29.219105,13.625817,DOWN,64150.0,66875.0,61025.0,884.5,3223.4,above_vah,9.233,64150.0,73200.0,60200.0,-30172.4,3223.4,in_va,9.233,70731.5,-56.0,-0.0792,-23170.57,408.84,966.65,557.81
2026-02-06 20:00,hourly,70675.5,70954.7,69925.3,69939.0,13222.419,6468.504,-80494.94,-0.00013478,84631.6650000000000000,5952318927.9473500000000000,2.11477035,1.27748700,1.89151436,0.85390600,28.79,45.71,55.92,73.56,73.43,79.99,,58.32,,,,,,25.13,48.68,62.77,77.54,76.91,50.28,,53.82,,,,862475749.0,368381385.0,348684229.0,123655465.0,-1.07,0.53,watch,3.19,,128.88,108.14,1.192,76690.712000,-0.033850,35.115824,27.887396,12.943802,DOWN,64150.0,66600.0,60200.0,2192.0,3223.4,above_vah,8.277,64150.0,73175.0,60200.0,-29279.6,3223.4,in_va,8.277,70000.1,-61.1,-0.0873,-23290.5,-119.94,-285.42,-165.48
2026-02-06 21:00,hourly,69939.0,70454.8,69764.7,70308.7,6390.025,3365.183,-80154.59,-0.00013478,84000.9690000000000000,5902538089.2075000000000000,2.08935410,1.26584300,1.85693402,0.95786800,27.77,44.97,55.81,77.13,73.97,73.25,,59.03,,,,,,22.63,44.55,60.33,77.32,81.43,32.31,,57.37,,,,845403339.0,353053661.0,324969077.0,103242319.0,-1.37,0.511,watch,-1.83,,126.37,108.06,1.169,76602.211500,-0.033319,35.024826,26.914794,13.304008,DOWN,62375.0,67325.0,60200.0,6348.9,-1440.9,above_vah,11.284,64150.0,73125.0,60200.0,-29674.2,3223.4,in_va,8.76,70358.4,-49.7,-0.0706,-23310.23,-19.73,340.35,360.08
2026-02-06 22:00,hourly,70308.7,71550.0,70227.7,71321.1,12899.943,7829.705,-77395.13,-0.00013478,85151.4570000000000000,6091556415.7203000000000000,2.11710711,1.33240900,1.90112696,2.23529200,27.74,45.35,57.71,76.27,73.56,73.73,,55.93,,,,,,22.97,45.46,67.33,74.84,78.58,35.92,,52.81,,,,853257909.0,352142131.0,327639382.0,105004168.0,-1.26,0.583,watch,-3.18,,127.21,108.98,1.167,76523.923500,-0.032739,35.550285,30.668346,12.410845,DOWN,62375.0,67925.0,60200.0,5033.5,-1440.9,above_vah,12.543,64150.0,73100.0,60200.0,-29601.4,3223.4,in_va,10.055,71354.5,-33.4,-0.0468,-22990.0,320.23,2759.46,2439.23
2026-02-06 23:00,hourly,71321.2,71714.4,70469.1,70544.5,11829.011,5304.165,-78615.81,-0.00013478,84966.3340000000000000,5993576180.1604000000000000,2.08189529,1.31658300,1.85616202,0.70755900,27.72,46.62,56.28,77.23,73.92,74.84,,50.58,,,,,,23.36,47.09,66.15,75.61,79.57,37.24,,36.39,,,,842956250.0,352183941.0,323265936.0,107330798.0,-1.36,0.396,watch,-1.77,,124.46,109.39,1.138,76452.156000,-0.032020,36.122332,29.554870,11.619673,DOWN,62375.0,68150.0,60200.0,7062.2,-1440.9,above_vah,11.581,64150.0,73025.0,60200.0,-27341.2,3223.4,in_va,9.064,70580.3,-35.8,-0.0507,-23040.8,-50.81,-1220.68,-1169.87
2026-02-07 00:00,hourly,70544.5,70569.4,69674.5,69917.1,14132.531,6744.375,-79259.59,-0.00015178,84922.0570000000000000,5954912973.1597000000000000,1.97314115,1.33215900,1.74043502,2.77485200,27.79,46.3,56.72,76.3,73.52,76.38,,57.81,,,,,,23.38,47.21,67.04,74.94,79.56,38.03,,51.11,,,,829678113.0,345383729.0,319312807.0,105374279.0,-1.48,0.221,watch,0.75,,126.79,109.52,1.158,76375.590000,-0.031387,35.667480,28.165335,15.247967,DOWN,62375.0,68425.0,60200.0,7396.8,-1440.9,above_vah,10.787,64150.0,72975.0,60200.0,-28953.5,3223.4,in_va,8.248,69958.0,-40.9,-0.0585,-23331.9,-291.09,-643.78,-352.69
2026-02-07 01:00,hourly,69917.2,70665.1,69695.9,70431.1,7386.123,4112.331,-78421.05,-0.00015178,85132.1340000000000000,5999278509.4068000000000000,1.98871252,1.33645600,1.76357206,1.84986700,27.89,45.33,56.5,76.07,73.53,75.62,,56.67,,,,,,23.59,43.49,67.18,75.73,80.68,36.28,,52.83,,,,815126664.0,332947071.0,315241655.0,102813281.0,-1.61,0.229,watch,0.62,,112.01,109.82,1.02,76306.620500,-0.030758,35.306925,27.214463,14.455299,DOWN,64525.0,69550.0,63675.0,12363.7,258.3,above_vah,8.386,64150.0,72900.0,60200.0,-28939.6,3223.4,in_va,8.918,70471.5,-40.4,-0.0573,-23295.18,36.72,838.54,801.82
2026-02-07 02:00,hourly,70431.0,70589.1,70101.1,70319.0,4176.687,2021.685,-78554.37,-0.00015178,84944.7600000000000000,5967369390.0000000000000000,2.10521479,1.39533100,1.71961446,1.02665200,28.06,46.12,54.11,76.47,74.73,75.89,,57.67,,,,,,23.9,46.06,63.12,78.45,82.69,35.79,,51.82,,,,812534514.0,329211784.0,316988768.0,103398824.0,-1.59,0.061,watch,0.54,,109.02,108.97,1.0,76241.011000,-0.030079,34.972125,26.468363,14.058998,DOWN,69950.0,70975.0,65750.0,10628.7,-370.0,in_va,0.525,64150.0,72875.0,60200.0,-27931.1,3223.4,in_va,8.773,70361.4,-42.4,-0.0603,-23213.54,81.64,-133.32,-214.96
2026-02-07 03:00,hourly,70319.1,70899.5,70237.4,70887.1,6160.414,3052.567,-78609.65,-0.00015178,85585.9190000000000000,6059465948.0162000000000000,2.11027651,1.39848600,1.73154091,0.92398300,28.56,45.26,54.98,75.98,74.93,76.07,,57.05,,,,,,24.38,45.77,62.23,78.27,82.69,36.27,,54.06,,,,814914393.0,325226578.0,325807614.0,104828025.0,-1.46,0.027,watch,1.0,,104.55,108.6,0.963,76175.549500,-0.029354,34.880707,27.254558,13.517517,DOWN,69950.0,70975.0,65975.0,11191.2,-370.0,in_va,1.322,64150.0,72800.0,60200.0,-26998.4,3223.4,in_va,9.504,70919.0,-31.9,-0.045,-23109.76,103.78,-55.28,-159.06
2026-02-07 04:00,hourly,70887.2,71690.0,70564.0,70728.7,12773.123,6736.658,-77909.45,-0.00015178,86272.9610000000000000,6097764256.1839000000000000,2.05106041,1.39671300,1.68355858,1.18679500,28.49,45.41,55.77,77.16,73.93,76.59,,57.94,,,,,,24.37,46.4,64.87,79.17,79.98,37.18,,54.75,,,,822106861.0,324113134.0,327525304.0,104435761.0,-1.34,0.172,watch,0.78,,104.24,108.59,0.96,76108.261500,-0.028712,35.308777,30.084555,12.626835,DOWN,69950.0,70975.0,66200.0,12423.6,-370.0,in_va,1.101,64150.0,72675.0,60200.0,-27355.8,3223.4,in_va,9.301,70768.1,-39.4,-0.0557,-22837.51,272.25,700.2,427.95
2026-02-07 05:00,hourly,70728.6,71150.0,69906.4,70124.6,11941.722,4779.414,-80292.35,-0.00015178,85146.2800000000000000,5955765649.8004890000000000,2.09030536,1.38033400,1.70018282,0.51762200,28.42,44.93,58.08,76.08,74.16,76.74,,60.03,,,,,,24.17,47.01,67.47,77.02,80.75,36.82,,56.75,,,,819361901.0,325083426.0,325355400.0,103639390.0,-1.35,0.101,watch,0.27,,99.31,108.67,0.914,76036.429500,-0.028202,34.816302,27.898162,15.552141,DOWN,69950.0,70875.0,66175.0,12531.6,-370.0,in_va,0.249,64150.0,72600.0,60200.0,-26649.1,3223.4,in_va,8.52,70161.5,-36.9,-0.0526,-23412.68,-575.17,-2382.9,-1807.73
2026-02-07 06:00,hourly,70124.6,70274.5,68700.0,68733.6,19458.749,6470.967,-86809.16,-0.00015178,86212.5600000000000000,5975097567.3214445000000000,2.09633357,1.32172100,1.68444664,0.46562800,28.46,46.72,57.91,75.56,73.84,76.92,,59.52,,,,,,24.37,51.55,67.49,73.91,82.0,35.75,,56.76,,,,817036558.0,321498932.0,325052765.0,103599577.0,-1.33,0.197,watch,-0.01,,97.91,110.02,0.89,75957.449500,-0.027696,32.994637,25.382955,21.057921,DOWN,69950.0,71650.0,67000.0,8086.4,-540.6,in_va,-1.77,64150.0,72550.0,60200.0,-28612.6,3223.4,in_va,6.669,68769.6,-36.0,-0.0523,-24399.97,-987.29,-6516.81,-5529.52
2026-02-07 07:00,hourly,68733.6,69050.0,67250.0,68050.5,44529.556,22115.547,-87107.63,-0.00015178,85805.9400000000000000,5850161176.1475150000000000,2.13841548,1.20304200,1.66254495,1.55416800,28.48,46.72,58.42,75.79,73.96,74.01,,58.33,,,,,,24.35,51.14,68.6,74.66,84.23,30.29,,56.37,,,,816441250.0,321129406.0,325068588.0,103377435.0,-1.3,0.35,watch,-0.02,,100.41,110.26,0.911,75874.678500,-0.027233,31.233273,22.846999,27.002201,DOWN,69950.0,71650.0,67750.0,4052.8,-576.9,in_va,-2.791,70175.0,77125.0,65950.0,-35071.9,-322.2,in_va,-3.122,68087.1,-36.6,-0.0538,-25641.68,-1241.71,-298.47,943.24
2026-02-07 08:00,hourly,68050.5,68797.8,67710.8,68458.5,16734.464,9921.722,-83998.65,-8.326e-05,83301.9870000000000000,5711625729.2511000000000000,2.15491759,1.28828000,1.68309405,0.73793700,28.55,46.07,54.98,75.04,73.09,77.15,,56.02,,,,,,24.39,48.83,60.98,75.85,84.04,44.04,,55.87,,,,815614935.0,321528704.0,325861597.0,103717202.0,-1.27,0.49,watch,0.22,,100.64,110.49,0.911,75796.184000,-0.026726,29.597721,21.453100,25.354792,DOWN,67400.0,70625.0,66650.0,2938.0,229.6,in_va,1.546,67400.0,72300.0,60200.0,-35707.5,1058.0,in_va,1.546,68495.0,-36.5,-0.0533,-26341.71,-700.03,3108.98,3809.01
2026-02-07 09:00,hourly,68458.6,68732.0,67855.0,68107.4,9297.469,4593.569,-84108.98,-8.326e-05,83093.9730000000000000,5649134714.0217100000000000,2.06991022,1.26714900,1.60171298,0.88241200,28.34,45.55,55.03,76.18,69.19,77.2,,54.98,,,,,,23.95,49.44,59.55,78.22,82.49,38.62,,53.96,,,,830315813.0,334412993.0,328339232.0,105336490.0,-1.09,0.45,watch,-0.42,,98.81,110.5,0.894,75724.547500,-0.026220,28.078994,20.373123,24.078399,DOWN,67400.0,70525.0,66650.0,7393.4,229.6,in_va,1.039,67400.0,72125.0,60200.0,-32809.9,1058.0,in_va,1.039,68138.2,-30.8,-0.0452,-27431.72,-1090.01,-110.33,979.68
2026-02-07 10:00,hourly,68107.3,68288.0,67550.2,67954.8,7765.738,3636.363,-84601.99,-8.326e-05,82989.3140000000000000,5632392694.0031330000000000,2.01223054,1.27502800,1.55823362,1.45189300,28.39,45.19,55.28,76.91,68.33,77.7,,54.41,,,,,,24.2,49.4,60.39,76.66,80.18,43.65,,50.58,,,,826881992.0,329796827.0,327780978.0,105286261.0,-1.09,0.397,watch,-0.15,,99.03,110.49,0.896,75653.681000,-0.025757,26.934992,19.484462,24.830117,DOWN,67400.0,70125.0,65775.0,7329.7,229.6,in_va,0.816,67400.0,71950.0,60200.0,-32383.3,1058.0,in_va,0.816,67987.0,-32.2,-0.0474,-28205.89,-774.18,-493.01,281.17
2026-02-07 11:00,hourly,67954.8,68132.1,67639.2,67935.1,6036.474,3421.471,-83795.52,-8.326e-05,83301.1750000000000000,5638306670.8150000000000000,2.02883029,1.26062100,1.57037833,1.42136100,28.23,44.31,55.81,76.04,67.23,78.57,,52.96,,,,,,24.33,47.29,58.73,75.99,77.55,49.24,,47.76,,,,822202140.0,327493431.0,323475486.0,105314850.0,-1.14,0.561,watch,-0.06,,97.54,110.49,0.883,75580.152000,-0.025360,25.872705,18.891601,24.074603,DOWN,67400.0,70150.0,66100.0,8469.2,229.6,in_va,0.788,67400.0,71850.0,60200.0,-32598.1,1058.0,in_va,0.788,67972.6,-37.5,-0.0552,-28483.31,-277.42,806.47,1083.89
2026-02-07 12:00,hourly,67935.0,70000.0,67870.2,68988.7,30337.618,16140.069,-81853.0,-8.326e-05,83641.1850000000000000,5752664454.1404480000000000,2.13553453,1.25156600,1.68569163,0.45830400,28.31,44.18,56.1,75.58,68.99,79.3,,53.49,,,,,,24.36,47.11,59.72,74.37,78.31,50.74,,47.12,,,,817983872.0,324492253.0,322967629.0,104480656.0,-1.16,0.247,watch,0.41,,101.33,111.57,0.908,75510.562500,-0.024890,24.957721,27.426138,21.088682,DOWN,67400.0,70150.0,66225.0,6335.5,229.6,in_va,2.303,67400.0,75350.0,64975.0,-31666.8,1058.0,in_va,2.303,69025.0,-36.3,-0.0526,-28471.0,12.31,1942.52,1930.21
