create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2026-05-22 17:15:00,BTCUSDT,104378.2840000000000000,8029055832.4035540000000000,1.41669675,1.08306700,1.43634569,0.91081100
2026-05-22 17:20:00,BTCUSDT,104396.0250000000000000,8026205241.9496870000000000,1.41674583,1.08316200,1.43676483,0.35077000
2026-05-22 17:25:00,BTCUSDT,104329.9570000000000000,8009723788.7610000000000000,1.41414007,1.08449300,1.43297994,0.85793700
2026-05-22 17:30:00,BTCUSDT,104283.1600000000000000,8033752233.8458890000000000,1.41187968,1.08461500,1.43145123,1.71186800
2026-05-22 17:35:00,BTCUSDT,104210.9550000000000000,8018191907.4288340000000000,1.40754366,1.08450200,1.42465180,1.97194400
2026-05-22 17:40:00,BTCUSDT,104204.9510000000000000,8021274991.1183750000000000,1.40708233,1.08411600,1.42458711,0.87879800
2026-05-22 17:45:00,BTCUSDT,104202.1490000000000000,8016740232.2405000000000000,1.40711320,1.08415300,1.42495816,0.65409600
2026-05-22 17:50:00,BTCUSDT,104416.8280000000000000,8016654178.1140000000000000,1.41024181,1.07937100,1.42960269,0.52938500
2026-05-22 17:55:00,BTCUSDT,104389.4300000000000000,8014039174.7580000000000000,1.41036590,1.08015900,1.42881651,1.09670100
2026-05-22 18:00:00,BTCUSDT,104392.9260000000000000,8008451121.6270000000000000,1.41074310,1.08072300,1.42773053,0.81707000
2026-05-22 18:05:00,BTCUSDT,104355.6950000000000000,8004614020.5445000000000000,1.40972907,1.08146100,1.42597914,1.01128000
2026-05-22 18:10:00,BTCUSDT,104321.1400000000000000,8002064369.1355560000000000,1.41082138,1.08140800,1.42744362,1.25811400
2026-05-22 18:15:00,BTCUSDT,104320.3380000000000000,8010315874.3260430000000000,1.41149787,1.08142900,1.42876233,2.52108600
2026-05-22 18:20:00,BTCUSDT,104373.5330000000000000,8019108620.0428050000000000,1.41171000,1.08058700,1.43013410,2.99776900
2026-05-22 18:25:00,BTCUSDT,104369.9370000000000000,8021862920.8263000000000000,1.41201814,1.08059000,1.43023805,1.18486900
2026-05-22 18:30:00,BTCUSDT,104380.3230000000000000,8013439633.9876220000000000,1.41252515,1.08071400,1.43055649,0.22386000
2026-05-22 18:35:00,BTCUSDT,104405.4670000000000000,8010154476.9872000000000000,1.41197791,1.08106400,1.42924999,0.51075100
2026-05-22 18:40:00,BTCUSDT,104459.7940000000000000,8010144139.5904000000000000,1.43847299,1.08178100,1.44730179,0.76676000
2026-05-22 18:45:00,BTCUSDT,104427.9550000000000000,7994335895.8880000000000000,1.43915508,1.08251600,1.44786905,0.82236000
2026-05-22 18:50:00,BTCUSDT,104025.4980000000000000,7938177180.0756170000000000,1.46266685,1.08861700,1.45520104,0.71339900
2026-05-22 18:55:00,BTCUSDT,104057.4540000000000000,7963716778.8637750000000000,1.46474207,1.08853100,1.45808580,1.52319900
2026-05-22 19:00:00,BTCUSDT,104128.1490000000000000,7965623014.5907840000000000,1.46173233,1.08904000,1.45497419,0.78581100
2026-05-22 19:05:00,BTCUSDT,104286.5630000000000000,7964185752.9983880000000000,1.46034368,1.09093000,1.45443904,0.49153800
2026-05-22 19:10:00,BTCUSDT,104488.6570000000000000,7962375000.1564390000000000,1.46373760,1.09111700,1.45707356,0.57342200
2026-05-22 19:15:00,BTCUSDT,104772.6260000000000000,7984837077.3486000000000000,1.46999291,1.09426100,1.46255629,0.79953100
2026-05-22 19:20:00,BTCUSDT,104770.2200000000000000,7997438058.8698270000000000,1.47338560,1.09735600,1.46790015,0.89628100
2026-05-22 19:25:00,BTCUSDT,104748.5030000000000000,7996325094.1886020000000000,1.47974308,1.09811100,1.47543256,1.22631600
2026-05-22 19:30:00,BTCUSDT,104812.9880000000000000,7989579636.2760000000000000,1.49848865,1.09889400,1.48796655,1.35110900
2026-05-22 19:35:00,BTCUSDT,104345.4200000000000000,7912847103.9440000000000000,1.49313409,1.09395000,1.47015771,0.58418800
2026-05-22 19:40:00,BTCUSDT,104474.8920000000000000,7916810096.0486800000000000,1.49987878,1.09213400,1.47841515,0.95819300
2026-05-22 19:45:00,BTCUSDT,104682.6330000000000000,7933042318.7309480000000000,1.53175662,1.09658900,1.50307955,1.01824600
2026-05-22 19:50:00,BTCUSDT,104806.8890000000000000,7933713806.2776000000000000,1.53655429,1.09587300,1.50884651,0.66692600
2026-05-22 19:55:00,BTCUSDT,104845.7060000000000000,7950982794.6713210000000000,1.53875710,1.09613600,1.51083836,1.54354200
2026-05-22 20:00:00,BTCUSDT,104790.0890000000000000,7945498918.2470000000000000,1.54073954,1.09449700,1.51336875,1.12331300
2026-05-22 20:05:00,BTCUSDT,104838.5430000000000000,7952181712.0731000000000000,1.54015586,1.09494300,1.51554256,0.83046400
2026-05-22 20:10:00,BTCUSDT,104804.2890000000000000,7961321568.3093000000000000,1.54193431,1.09375300,1.51929950,1.89100600
2026-05-22 20:15:00,BTCUSDT,104803.2700000000000000,7953192270.3590900000000000,1.54421961,1.09135500,1.52347479,0.47283500
2026-05-22 20:20:00,BTCUSDT,104785.6540000000000000,7952309024.8448000000000000,1.54500617,1.09066500,1.52455976,0.80120300
2026-05-22 20:25:00,BTCUSDT,104832.4900000000000000,7956576326.0200000000000000,1.54548210,1.09069800,1.52492959,0.65635000
2026-05-22 20:30:00,BTCUSDT,104839.7040000000000000,7961163940.9932570000000000,1.54666370,1.09001700,1.52592177,0.66278100
2026-05-22 20:35:00,BTCUSDT,104863.9530000000000000,7960149267.4629000000000000,1.54638404,1.09027500,1.52458263,0.72591100
2026-05-22 20:40:00,BTCUSDT,104941.4100000000000000,7965577726.0500000000000000,1.54661385,1.09117900,1.52505956,0.74577000
2026-05-22 20:45:00,BTCUSDT,104923.3950000000000000,7963042181.5170910000000000,1.54090891,1.09031600,1.51786787,0.86023500
2026-05-22 20:50:00,BTCUSDT,104923.6520000000000000,7968845611.6805110000000000,1.54038093,1.09035800,1.51725716,1.81952400
2026-05-22 20:55:00,BTCUSDT,104941.0720000000000000,7978323726.3733060000000000,1.54412359,1.09092100,1.52231061,2.12114900
2026-05-22 21:00:00,BTCUSDT,104814.0290000000000000,7960042945.4169160000000000,1.51579394,1.08711400,1.49875888,0.31204400
2026-05-22 21:05:00,BTCUSDT,104801.8030000000000000,7961410282.5324070000000000,1.51653126,1.08801900,1.49890283,1.23754700
2026-05-22 21:10:00,BTCUSDT,104793.8910000000000000,7961684430.5577000000000000,1.51716751,1.08830800,1.49969884,1.24965400
2026-05-22 21:15:00,BTCUSDT,104754.8470000000000000,7956695655.2815340000000000,1.51819137,1.08921500,1.50090359,0.63295300
2026-05-22 21:20:00,BTCUSDT,104731.7460000000000000,7959612696.0000000000000000,1.51860460,1.08953200,1.50139096,1.94156400
2026-05-22 21:25:00,BTCUSDT,104723.2870000000000000,7956815424.0507250000000000,1.51933456,1.08961000,1.50172807,0.84140400
2026-05-22 21:30:00,BTCUSDT,104730.2760000000000000,7959061108.8408000000000000,1.52044737,1.09014500,1.50261044,0.86167600
2026-05-22 21:35:00,BTCUSDT,104746.9670000000000000,7960842814.8769000000000000,1.52111821,1.09024700,1.50484475,2.01191500
2026-05-22 21:40:00,BTCUSDT,104733.1730000000000000,7960092032.1903350000000000,1.52249828,1.09039600,1.50696439,0.74148100
2026-05-22 21:45:00,BTCUSDT,104776.3490000000000000,7955487784.3078660000000000,1.52196335,1.08918900,1.50579743,0.91316200
2026-05-22 21:50:00,BTCUSDT,104745.1840000000000000,7962550490.6925740000000000,1.52286379,1.08908500,1.50711846,1.21167100
2026-05-22 21:55:00,BTCUSDT,104748.2020000000000000,7960889486.6763990000000000,1.52316716,1.08916600,1.50768436,0.92541800
2026-05-22 22:00:00,BTCUSDT,104755.4800000000000000,7955361101.6239500000000000,1.52262160,1.08921400,1.50709942,0.58925000
2026-05-22 22:05:00,BTCUSDT,104777.9070000000000000,7949550747.9811830000000000,1.52338998,1.08993600,1.50713108,0.82110400
2026-05-22 22:10:00,BTCUSDT,104753.9550000000000000,7949431956.8985000000000000,1.52251706,1.08953800,1.50543362,1.15593100
2026-05-22 22:15:00,BTCUSDT,104762.0840000000000000,7948812647.2916000000000000,1.52203404,1.09012300,1.50407714,0.84987900
2026-05-22 22:20:00,BTCUSDT,104789.6640000000000000,7942122796.0645470000000000,1.52229557,1.09028000,1.50453466,0.36633100
2026-05-22 22:25:00,BTCUSDT,104790.5720000000000000,7939824454.5820000000000000,1.52065132,1.08990200,1.50225132,0.75294400
2026-05-22 22:30:00,BTCUSDT,104875.1840000000000000,7945453897.8543270000000000,1.51847000,1.09236000,1.49828100,0.78724100
2026-05-22 22:35:00,BTCUSDT,104898.2360000000000000,7940995771.8484000000000000,1.52102620,1.09185000,1.50148521,0.56615500
2026-05-22 22:40:00,BTCUSDT,104943.6430000000000000,7944769728.7482800000000000,1.52154451,1.09290400,1.50104164,0.76989700
2026-05-22 22:45:00,BTCUSDT,104980.7720000000000000,7938478009.4048000000000000,1.53000367,1.09488500,1.49984150,0.37228800
2026-05-22 22:50:00,BTCUSDT,104995.8760000000000000,7950991203.0892000000000000,1.53512940,1.09708300,1.50563273,2.30766400
2026-05-22 22:55:00,BTCUSDT,104992.5110000000000000,7948269104.8962080000000000,1.53793582,1.09754200,1.50888155,1.45859100
2026-05-22 23:00:00,BTCUSDT,104998.7190000000000000,7948833523.0479000000000000,1.53902807,1.09811100,1.50999149,1.43672200
2026-05-22 23:05:00,BTCUSDT,105002.3010000000000000,7956045008.6355800000000000,1.54214137,1.09893100,1.51422010,1.99589600
2026-05-22 23:10:00,BTCUSDT,104995.3920000000000000,7960173353.3508840000000000,1.54494554,1.09958800,1.51690849,2.00423900
2026-05-22 23:15:00,BTCUSDT,104969.8410000000000000,7958981296.3656000000000000,1.54684497,1.09855800,1.51997339,0.62179100
2026-05-22 23:20:00,BTCUSDT,104992.0960000000000000,7950200994.1024000000000000,1.54772421,1.09825300,1.52042100,0.47593800
2026-05-22 23:25:00,BTCUSDT,104989.4460000000000000,7952625067.2174000000000000,1.54642799,1.09799400,1.51815005,1.32521800
2026-05-22 23:30:00,BTCUSDT,104979.7590000000000000,7941111759.4086920000000000,1.54744048,1.09826400,1.51884464,0.51176900
2026-05-22 23:35:00,BTCUSDT,105005.4190000000000000,7947513646.2273000000000000,1.54943055,1.09865000,1.52009528,1.35812500
2026-05-22 23:40:00,BTCUSDT,105034.2270000000000000,7954716497.5031370000000000,1.55140531,1.09941000,1.52255427,1.13986700
2026-05-22 23:45:00,BTCUSDT,105033.1450000000000000,7957748309.3640520000000000,1.55413178,1.10124800,1.52536494,1.54593500
2026-05-22 23:50:00,BTCUSDT,104875.8380000000000000,7914297800.9130000000000000,1.54427212,1.10341000,1.50634944,0.57598500
2026-05-22 23:55:00,BTCUSDT,104840.7760000000000000,7919018215.4415970000000000,1.54629003,1.10445600,1.50812655,1.33824300
2026-05-23 00:00:00,BTCUSDT,104881.2130000000000000,7919307702.4762000000000000,1.54623003,1.10535100,1.50797642,1.98352800
